activation_scale,energy_scope,excluded,baseline_checkpoint,cmm_crosssim_checkpoint,crosssim_only_checkpoint,vread_v,pulse_ns,sample_limit,processed_images,crosssim_only_processed_images,activation_vectors_per_tile,token_vectors_seen_per_layer_sum,crosssim_only_token_vectors_seen_per_layer_sum,r_on_ohm,r_off_ohm,tile_shape,adc_resolution,dac_resolution,read_noise_std,write_noise_std,digital_reference_scope,digital_mac_energy_pj,digital_mac_model,tile_rank,tile_id,layer_name,group,polarity,core_row,core_col,row_start,row_end,col_start,col_end,g_raw_min,g_raw_max,g_raw_mean,r_min_ohm,r_max_ohm,r_mean_ohm,tile_total_energy_j,tile_total_read_current_a,tile_mean_vector_power_w,tile_mean_vector_read_current_a,vector_count,nonzero_vector_count
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.k_proj|r0c0|neg,layers.0.cross_attn.k_proj,cross_attn,neg,0,0,0,128,0,128,0.009999999776482582,0.9369531869888306,0.11034853466395589,1066.5714942237764,50251.25684018647,29404.36649364415,2.515566992299694e-07,552.5617561516001,0.002566905094183366,0.056383852668530625,9800,9800
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.k_proj|r0c0|pos,layers.0.cross_attn.k_proj,cross_attn,pos,0,0,0,128,0,128,0.009999999776482582,1.0,0.1113767968225261,1000.0,50251.25684018647,29261.59328689229,2.542812102505795e-07,557.9129594851355,0.0025947062270467434,0.05692989382501382,9800,9800
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.k_proj|r0c1|neg,layers.0.cross_attn.k_proj,cross_attn,neg,0,1,0,128,128,256,0.009999999776482582,0.930789053440094,0.10931057471589156,1073.5590152790282,50251.25684018647,29537.60994623767,2.493974975846683e-07,547.524730880038,0.002544872424333326,0.055869870497963055,9800,9800
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.k_proj|r0c1|pos,layers.0.cross_attn.k_proj,cross_attn,pos,0,1,0,128,128,256,0.009999999776482582,0.9039799571037292,0.11161702110763372,1105.0454460176543,50251.25684018647,29053.112919814586,2.538952177742065e-07,557.6822432466578,0.0025907675283082334,0.056906351351699774,9800,9800
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.k_proj|r1c0|neg,layers.0.cross_attn.k_proj,cross_attn,neg,1,0,128,256,0,128,0.009999999776482582,0.8472555875778198,0.11402795108102737,1178.1573884608968,50251.25684018647,29320.728476278193,2.595129061117949e-07,569.7153330492481,0.002648090878691816,0.05813421765808654,9800,9800
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.k_proj|r1c0|pos,layers.0.cross_attn.k_proj,cross_attn,pos,1,0,128,256,0,128,0.009999999776482582,0.9303709268569946,0.11383506812211408,1074.0363113525996,50251.25684018647,29163.14361225374,2.589923929383239e-07,568.7621548514433,0.0026427795197788316,0.05803695457667788,9800,9800
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.k_proj|r1c1|neg,layers.0.cross_attn.k_proj,cross_attn,neg,1,1,128,256,128,256,0.009999999776482582,0.8297969698905945,0.11373039546816699,1202.6472668872318,50251.25684018647,29295.85996468827,2.585847453919247e-07,567.6907187568304,0.002638619850938015,0.057927624362941875,9800,9800
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.k_proj|r1c1|pos,layers.0.cross_attn.k_proj,cross_attn,pos,1,1,128,256,128,256,0.009999999776482582,0.9517184495925903,0.11475257466378253,1050.1981426148213,50251.25684018647,29126.615082538236,2.6040096705615144e-07,572.0263337777927,0.0026571527250627584,0.058370034058958443,9800,9800
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.o_proj|r0c0|neg,layers.0.cross_attn.o_proj,cross_attn,neg,0,0,0,128,0,128,0.009999999776482582,0.8896468877792358,0.11578427088005583,1122.6489247496434,50251.25684018647,29091.930321130643,4.55381518242372e-08,107.84173698587722,0.0020927459478050116,0.049559621776597985,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.o_proj|r0c0|pos,layers.0.cross_attn.o_proj,cross_attn,pos,0,0,0,128,0,128,0.009999999776482582,0.8693723082542419,0.11378834017415329,1148.5294539577978,50251.25684018647,29377.88157295858,4.502813279808172e-08,106.42268716654455,0.00206930757344126,0.04890748491109584,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.o_proj|r0c1|neg,layers.0.cross_attn.o_proj,cross_attn,neg,0,1,0,128,128,256,0.009999999776482582,0.922309935092926,0.1150587096267941,1083.3216998443909,50251.25684018647,29332.586134700134,4.838955931233918e-08,112.51698308552979,0.0022237848948685325,0.05170817237386479,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.o_proj|r0c1|pos,layers.0.cross_attn.o_proj,cross_attn,pos,0,1,0,128,128,256,0.009999999776482582,0.9603977203369141,0.11681017427611096,1040.806111766077,50251.25684018647,29024.77791383805,4.896521873113818e-08,114.02233874181904,0.0022502398313942232,0.05239997184826243,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.o_proj|r1c0|neg,layers.0.cross_attn.o_proj,cross_attn,neg,1,0,128,256,0,128,0.009999999776482582,0.9907199144363403,0.11636887217258618,1009.2724735625902,50251.25684018647,29165.041362332297,4.579603500985794e-08,108.38132906796253,0.0021045971971442117,0.0498075960790269,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.o_proj|r1c0|pos,layers.0.cross_attn.o_proj,cross_attn,pos,1,0,128,256,0,128,0.009999999776482582,1.0,0.11650450136772861,1000.0,50251.25684018647,29228.471479587242,4.5430793874679496e-08,107.96946834476815,0.0020878122185054933,0.049618321849617716,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.o_proj|r1c1|neg,layers.0.cross_attn.o_proj,cross_attn,neg,1,1,128,256,128,256,0.009999999776482582,0.9454185366630554,0.11856055993939663,1057.1222886248518,50251.25684018647,28950.073934034175,4.968278734765157e-08,115.62661840432162,0.002283216330314869,0.05313723272257427,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.o_proj|r1c1|pos,layers.0.cross_attn.o_proj,cross_attn,pos,1,1,128,256,128,256,0.009999999776482582,0.9500221014022827,0.11665819517531872,1052.0536356212335,50251.25684018647,29278.461210235408,4.9021383162156324e-08,114.03311414746571,0.002252820917378505,0.05240492378100446,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.q_proj|r0c0|neg,layers.0.cross_attn.q_proj,cross_attn,neg,0,0,0,128,0,128,0.009999999776482582,0.8793412446975708,0.10275168586559857,1135.6566484799544,50251.25684018647,29464.517456881113,5.0300596731369756e-08,112.0961977173758,0.002311608305669581,0.05151479674511755,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.q_proj|r0c0|pos,layers.0.cross_attn.q_proj,cross_attn,pos,0,0,0,128,0,128,0.009999999776482582,0.944595456123352,0.10267933275684982,1058.0336744051879,50251.25684018647,29731.798320263668,5.0436882743908525e-08,112.2618872996,0.0023178714496281585,0.05159094085459559,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.q_proj|r0c1|neg,layers.0.cross_attn.q_proj,cross_attn,neg,0,1,0,128,128,256,0.009999999776482582,0.8409496545791626,0.10447245037016728,1186.8870468253601,50251.25684018647,29544.073256136686,4.541067499201741e-08,105.01315671858069,0.0020868876375008,0.048259722756700686,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.q_proj|r0c1|pos,layers.0.cross_attn.q_proj,cross_attn,pos,0,1,0,128,128,256,0.009999999776482582,0.8422547578811646,0.10408527357179764,1185.0697185897784,50251.25684018647,29598.65099543678,4.5195395263088446e-08,104.56373357586702,0.0020769942676051754,0.0480531863859683,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.q_proj|r1c0|neg,layers.0.cross_attn.q_proj,cross_attn,neg,1,0,128,256,0,128,0.009999999776482582,0.9098021984100342,0.10525467449247117,1098.0514044906529,50251.25684018647,29818.462829681393,5.122804856850732e-08,114.36551099671085,0.0023542301731850628,0.05255767968598844,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.q_proj|r1c0|pos,layers.0.cross_attn.q_proj,cross_attn,pos,1,0,128,256,0,128,0.009999999776482582,0.8783500790596008,0.10647858985117864,1136.9235993118443,50251.25684018647,29182.025387465532,5.181200121128528e-08,115.58219306409167,0.0023810662321362766,0.053116816665483305,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.q_proj|r1c1|neg,layers.0.cross_attn.q_proj,cross_attn,neg,1,1,128,256,128,256,0.009999999776482582,1.0,0.1078208549661781,1000.0,50251.25684018647,29498.288861249835,4.649598558236384e-08,107.72046165883802,0.0021367640433071593,0.04950388862998071,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.q_proj|r1c1|pos,layers.0.cross_attn.q_proj,cross_attn,pos,1,1,128,256,128,256,0.009999999776482582,0.955290675163269,0.10672492793463562,1046.3121088768146,50251.25684018647,29498.711924915136,4.6340428004420355e-08,107.14422515757789,0.0021296152575560816,0.049239074061386896,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.v_proj|r0c0|neg,layers.0.cross_attn.v_proj,cross_attn,neg,0,0,0,128,0,128,0.009999999776482582,0.8864555358886719,0.11787566467182842,1126.6450673069257,50251.25684018647,29072.87127387597,2.6700711116626554e-07,586.8094701445457,0.002724562358839426,0.05987851736168834,9800,9800
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.v_proj|r0c0|pos,layers.0.cross_attn.v_proj,cross_attn,pos,0,0,0,128,0,128,0.009999999776482582,0.8399014472961426,0.11617716526450295,1188.3506939428216,50251.25684018647,29131.04073697907,2.6355272568825565e-07,579.1501305623246,0.0026893135274311934,0.05909695209819639,9800,9800
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.v_proj|r0c1|neg,layers.0.cross_attn.v_proj,cross_attn,neg,0,1,0,128,128,256,0.009999999776482582,0.8772382140159607,0.11505644851598618,1138.348201733339,50251.25684018647,29313.238674260705,2.608263638792823e-07,573.2220833581919,0.002661493508972258,0.058492049322264476,9800,9800
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.v_proj|r0c1|pos,layers.0.cross_attn.v_proj,cross_attn,pos,0,1,0,128,128,256,0.009999999776482582,0.8947249054908752,0.11795057836150136,1116.348451890063,50251.25684018647,28862.54192239151,2.668041662917966e-07,586.3236286521173,0.002722491492773445,0.05982894169919565,9800,9800
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.v_proj|r1c0|neg,layers.0.cross_attn.v_proj,cross_attn,neg,1,0,128,256,0,128,0.009999999776482582,1.0,0.11706081312991046,1000.0,50251.25684018647,28951.53759805949,2.6492952718862403e-07,582.6250412967628,0.0027033625223329078,0.05945153482620028,9800,9800
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.v_proj|r1c0|pos,layers.0.cross_attn.v_proj,cross_attn,pos,1,0,128,256,0,128,0.009999999776482582,0.9139323830604553,0.11668333593161151,1093.143405396936,50251.25684018647,29156.59986838125,2.648737748980911e-07,581.7613703665013,0.002702793621409078,0.059363405139438906,9800,9800
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.v_proj|r1c1|neg,layers.0.cross_attn.v_proj,cross_attn,neg,1,1,128,256,128,256,0.009999999776482582,0.87186598777771,0.1198478752369283,1145.2820939224189,50251.25684018647,28734.490794558908,2.7087856930877813e-07,595.2256069985651,0.002764067033763008,0.060737306836588276,9800,9800
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.cross_attn.v_proj|r1c1|pos,layers.0.cross_attn.v_proj,cross_attn,pos,1,1,128,256,128,256,0.009999999776482582,0.9613134264945984,0.1139641171487824,1039.824993378708,50251.25684018647,29469.254994923325,2.5852294705046343e-07,568.0943790968536,0.0026379892556169654,0.057968814193556484,9800,9800
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.ffn.0|r0c0|neg,layers.0.ffn.0,ffn,neg,0,0,0,128,0,128,0.009999999776482582,0.7091059684753418,0.0843377685583846,1404.4649734913223,50251.25684018647,30153.584353827988,4.126703709395605e-08,92.61445087302543,0.001896463101744302,0.04256178808503007,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.ffn.0|r0c0|pos,layers.0.ffn.0,ffn,pos,0,0,0,128,0,128,0.009999999776482582,0.6351850628852844,0.0827243440206189,1565.3538056793982,50251.25684018647,30445.772275280884,3.991302889581943e-08,90.12240736231288,0.001834238460285817,0.041416547501062904,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.ffn.0|r0c1|neg,layers.0.ffn.0,ffn,neg,0,1,0,128,128,256,0.009999999776482582,0.7262598276138306,0.08187065460640497,1371.747325992609,50251.25684018647,30531.618996506302,3.3715642578481754e-08,79.89259989652446,0.0015494321037905208,0.03671534921715278,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.ffn.0|r0c1|pos,layers.0.ffn.0,ffn,pos,0,1,0,128,128,256,0.009999999776482582,0.7138863801956177,0.08408727697104723,1395.1914406784867,50251.25684018647,30175.567712393895,3.449768065248011e-08,82.07869820955315,0.0015853713535147163,0.03771998998600788,2176,2176
per_vector,crossbar_core_read_only,"adc,dac,sense,digital_bias,layernorm,softmax,residual,encoder",checkpoints\caption_transformer_epoch_10.pt,checkpoints\caption_transformer_array-128x128_cmm_crosssim.pt,checkpoints\caption_transformer_crosssim_decoder.pt,0.1,10.0,200,200,200,9800,76192,76192,1000.0,100000.0,128x128,10,0,0.0001,0.0001,same_decoder_mapped_linear_mac_only,0.9,configurable_reference,,layers.0.ffn.0|r1c0|neg,layers.0.ffn.0,ffn,neg,1,0,128,256,0,128,0.009999999776482582,0.6799115538597107,0.08212217102601471,1463.8878519877362,50251.25684018647,30347.724589464822,4.0298715042885425e-08,90.47056318473047,0.0018519630074855487,0.041576545581218045,2176,2176
