 0.00000000e+00  0.00000000e+00 
 5.00000000e-13  0.00000000e+00 
 1.00000000e-12  9.69600000e-08 
 2.00000000e-12  3.87840000e-07 
 4.00000000e-12  1.55136000e-06 
 8.00000000e-12  8.27392000e-06 
 1.60000000e-11  3.30956800e-05 
 3.20000000e-11  1.32382720e-04 
 6.40000000e-11  5.29530880e-04 
 1.00000000e-10  1.29280000e-03 
 1.05000000e-10  1.29280000e-03 
 1.15000000e-10  1.29280000e-03 
 1.35000000e-10  1.29280000e-03 
 1.75000000e-10  1.29280000e-03 
 2.25000000e-10  1.29280000e-03 
 2.75000000e-10  1.29280000e-03 
 3.25000000e-10  1.29280000e-03 
 3.75000000e-10  1.29280000e-03 
 4.25000000e-10  1.29280000e-03 
 4.75000000e-10  1.29280000e-03 
 5.25000000e-10  1.29280000e-03 
 5.75000000e-10  1.29280000e-03 
 6.25000000e-10  1.29280000e-03 
 6.75000000e-10  1.29280000e-03 
 7.25000000e-10  1.29280000e-03 
 7.75000000e-10  1.29280000e-03 
 8.25000000e-10  1.29280000e-03 
 8.75000000e-10  1.29280000e-03 
 9.25000000e-10  1.29280000e-03 
 9.75000000e-10  1.29280000e-03 
 1.02500000e-09  1.29280000e-03 
 1.07500000e-09  1.29280000e-03 
 1.12500000e-09  1.29280000e-03 
 1.17500000e-09  1.29280000e-03 
 1.22500000e-09  1.29280000e-03 
 1.27500000e-09  1.29280000e-03 
 1.32500000e-09  1.29280000e-03 
 1.37500000e-09  1.29280000e-03 
 1.42500000e-09  1.29280000e-03 
 1.47500000e-09  1.29280000e-03 
 1.52500000e-09  1.29280000e-03 
 1.57500000e-09  1.29280000e-03 
 1.62500000e-09  1.29280000e-03 
 1.67500000e-09  1.29280000e-03 
 1.72500000e-09  1.29280000e-03 
 1.77500000e-09  1.29280000e-03 
 1.82500000e-09  1.29280000e-03 
 1.87500000e-09  1.29280000e-03 
 1.92500000e-09  1.29280000e-03 
 1.97500000e-09  1.29280000e-03 
 2.02500000e-09  1.29280000e-03 
 2.07500000e-09  1.29280000e-03 
 2.12500000e-09  1.29280000e-03 
 2.17500000e-09  1.29280000e-03 
 2.22500000e-09  1.29280000e-03 
 2.27500000e-09  1.29280000e-03 
 2.32500000e-09  1.29280000e-03 
 2.37500000e-09  1.29280000e-03 
 2.42500000e-09  1.29280000e-03 
 2.47500000e-09  1.29280000e-03 
 2.52500000e-09  1.29280000e-03 
 2.57500000e-09  1.29280000e-03 
 2.62500000e-09  1.29280000e-03 
 2.67500000e-09  1.29280000e-03 
 2.72500000e-09  1.29280000e-03 
 2.77500000e-09  1.29280000e-03 
 2.82500000e-09  1.29280000e-03 
 2.87500000e-09  1.29280000e-03 
 2.92500000e-09  1.29280000e-03 
 2.97500000e-09  1.29280000e-03 
 3.02500000e-09  1.29280000e-03 
 3.07500000e-09  1.29280000e-03 
 3.12500000e-09  1.29280000e-03 
 3.17500000e-09  1.29280000e-03 
 3.22500000e-09  1.29280000e-03 
 3.27500000e-09  1.29280000e-03 
 3.32500000e-09  1.29280000e-03 
 3.37500000e-09  1.29280000e-03 
 3.42500000e-09  1.29280000e-03 
 3.47500000e-09  1.29280000e-03 
 3.52500000e-09  1.29280000e-03 
 3.57500000e-09  1.29280000e-03 
 3.62500000e-09  1.29280000e-03 
 3.67500000e-09  1.29280000e-03 
 3.72500000e-09  1.29280000e-03 
 3.77500000e-09  1.29280000e-03 
 3.82500000e-09  1.29280000e-03 
 3.87500000e-09  1.29280000e-03 
 3.92500000e-09  1.29280000e-03 
 3.97500000e-09  1.29280000e-03 
 4.02500000e-09  1.29280000e-03 
 4.07500000e-09  1.29280000e-03 
 4.12500000e-09  1.29280000e-03 
 4.17500000e-09  1.29280000e-03 
 4.22500000e-09  1.29280000e-03 
 4.27500000e-09  1.29280000e-03 
 4.32500000e-09  1.29280000e-03 
 4.37500000e-09  1.29280000e-03 
 4.42500000e-09  1.29280000e-03 
 4.47500000e-09  1.29280000e-03 
 4.52500000e-09  1.29280000e-03 
 4.57500000e-09  1.29280000e-03 
 4.62500000e-09  1.29280000e-03 
 4.67500000e-09  1.29280000e-03 
 4.72500000e-09  1.29280000e-03 
 4.77500000e-09  1.29280000e-03 
 4.82500000e-09  1.29280000e-03 
 4.87500000e-09  1.29280000e-03 
 4.92500000e-09  1.29280000e-03 
 4.97500000e-09  1.29280000e-03 
 5.02500000e-09  1.29280000e-03 
 5.07500000e-09  1.29280000e-03 
 5.12500000e-09  1.29280000e-03 
 5.17500000e-09  1.29280000e-03 
 5.22500000e-09  1.29280000e-03 
 5.27500000e-09  1.29280000e-03 
 5.32500000e-09  1.29280000e-03 
 5.37500000e-09  1.29280000e-03 
 5.42500000e-09  1.29280000e-03 
 5.47500000e-09  1.29280000e-03 
 5.52500000e-09  1.29280000e-03 
 5.57500000e-09  1.29280000e-03 
 5.62500000e-09  1.29280000e-03 
 5.67500000e-09  1.29280000e-03 
 5.72500000e-09  1.29280000e-03 
 5.77500000e-09  1.29280000e-03 
 5.82500000e-09  1.29280000e-03 
 5.87500000e-09  1.29280000e-03 
 5.92500000e-09  1.29280000e-03 
 5.97500000e-09  1.29280000e-03 
 6.02500000e-09  1.29280000e-03 
 6.07500000e-09  1.29280000e-03 
 6.12500000e-09  1.29280000e-03 
 6.17500000e-09  1.29280000e-03 
 6.22500000e-09  1.29280000e-03 
 6.27500000e-09  1.29280000e-03 
 6.32500000e-09  1.29280000e-03 
 6.37500000e-09  1.29280000e-03 
 6.42500000e-09  1.29280000e-03 
 6.47500000e-09  1.29280000e-03 
 6.52500000e-09  1.29280000e-03 
 6.57500000e-09  1.29280000e-03 
 6.62500000e-09  1.29280000e-03 
 6.67500000e-09  1.29280000e-03 
 6.72500000e-09  1.29280000e-03 
 6.77500000e-09  1.29280000e-03 
 6.82500000e-09  1.29280000e-03 
 6.87500000e-09  1.29280000e-03 
 6.92500000e-09  1.29280000e-03 
 6.97500000e-09  1.29280000e-03 
 7.02500000e-09  1.29280000e-03 
 7.07500000e-09  1.29280000e-03 
 7.12500000e-09  1.29280000e-03 
 7.17500000e-09  1.29280000e-03 
 7.22500000e-09  1.29280000e-03 
 7.27500000e-09  1.29280000e-03 
 7.32500000e-09  1.29280000e-03 
 7.37500000e-09  1.29280000e-03 
 7.42500000e-09  1.29280000e-03 
 7.47500000e-09  1.29280000e-03 
 7.52500000e-09  1.29280000e-03 
 7.57500000e-09  1.29280000e-03 
 7.62500000e-09  1.29280000e-03 
 7.67500000e-09  1.29280000e-03 
 7.72500000e-09  1.29280000e-03 
 7.77500000e-09  1.29280000e-03 
 7.82500000e-09  1.29280000e-03 
 7.87500000e-09  1.29280000e-03 
 7.92500000e-09  1.29280000e-03 
 7.97500000e-09  1.29280000e-03 
 8.02500000e-09  1.29280000e-03 
 8.07500000e-09  1.29280000e-03 
 8.12500000e-09  1.29280000e-03 
 8.17500000e-09  1.29280000e-03 
 8.22500000e-09  1.29280000e-03 
 8.27500000e-09  1.29280000e-03 
 8.32500000e-09  1.29280000e-03 
 8.37500000e-09  1.29280000e-03 
 8.42500000e-09  1.29280000e-03 
 8.47500000e-09  1.29280000e-03 
 8.52500000e-09  1.29280000e-03 
 8.57500000e-09  1.29280000e-03 
 8.62500000e-09  1.29280000e-03 
 8.67500000e-09  1.29280000e-03 
 8.72500000e-09  1.29280000e-03 
 8.77500000e-09  1.29280000e-03 
 8.82500000e-09  1.29280000e-03 
 8.87500000e-09  1.29280000e-03 
 8.92500000e-09  1.29280000e-03 
 8.97500000e-09  1.29280000e-03 
 9.02500000e-09  1.29280000e-03 
 9.07500000e-09  1.29280000e-03 
 9.12500000e-09  1.29280000e-03 
 9.17500000e-09  1.29280000e-03 
 9.22500000e-09  1.29280000e-03 
 9.27500000e-09  1.29280000e-03 
 9.32500000e-09  1.29280000e-03 
 9.37500000e-09  1.29280000e-03 
 9.42500000e-09  1.29280000e-03 
 9.47500000e-09  1.29280000e-03 
 9.52500000e-09  1.29280000e-03 
 9.57500000e-09  1.29280000e-03 
 9.62500000e-09  1.29280000e-03 
 9.67500000e-09  1.29280000e-03 
 9.72500000e-09  1.29280000e-03 
 9.77500000e-09  1.29280000e-03 
 9.82500000e-09  1.29280000e-03 
 9.87500000e-09  1.29280000e-03 
 9.92500000e-09  1.29280000e-03 
 9.97500000e-09  1.29280000e-03 
 1.00250000e-08  1.29280000e-03 
 1.00625000e-08  1.29280000e-03 
 1.01000000e-08  1.29280000e-03 
 1.01050000e-08  1.16675200e-03 
 1.01150000e-08  9.34048000e-04 
 1.01350000e-08  5.46208000e-04 
 1.01675000e-08  1.36552000e-04 
 1.02000000e-08  0.00000000e+00 
